GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
41,41,False,1,1,HOMEMADE,"['H', 'O', 'M', 'E', 'M', 'A', 'D', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,HOMEMADE,8,sequential,[],,HOMEMADE,True,12.850000000000001,,,,,1.0,19.2,19850.0,19.85,0.9672544080604533,,,0.0327455919395467,-1,1.6062500000000002,0
42,42,False,1,2,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,CANDLE,6,sequential,[],,CANDLE,True,9.3,,,,,1.0,15.936000000000002,16300.0,16.3,0.9776687116564418,,,0.022331288343558218,-1,1.55,0
43,43,False,1,3,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,IMPORTANT,9,sequential,[],,IMPORTANT,True,15.399999999999999,,,,,1.0,20.928,21200.0,21.2,0.9871698113207548,,,0.012830188679245211,-1,1.711111111111111,0
44,44,False,1,4,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,17.3,,,,,1.0,24.0,23100.0,23.1,1.0389610389610389,,,0.0389610389610389,1,1.73,0
45,45,False,1,5,WITHOUT,"['W', 'I', 'T', 'H', 'O', 'U', 'T']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,WITHOUT,7,sequential,[],,WITHOUT,True,11.850000000000001,,,,,1.0,18.432000000000002,18850.0,18.85,0.9778249336870027,,,0.022175066312997305,-1,1.692857142857143,0
46,46,False,1,6,MIDDLE,"['M', 'I', 'D', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,MIDDLE,6,sequential,[],,MIDDLE,True,9.850000000000001,,,,,1.0,17.088,18050.0,18.05,0.9467036011080333,,,0.053296398891966745,-1,1.6416666666666668,0
47,47,False,1,7,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,CHARACTER,9,sequential,[],,CHARACTER,True,13.3,,,,,1.0,19.776,21500.0,21.5,0.9198139534883721,,,0.08018604651162792,-1,1.4777777777777779,0
48,48,False,1,8,EXAMPLE,"['E', 'X', 'A', 'M', 'P', 'L', 'E']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,EXAMPLE,7,sequential,[],,EXAMPLE,True,10.75,,,,,1.0,17.28,18950.0,18.95,0.911873350923483,,,0.08812664907651706,-1,1.5357142857142858,0
49,49,False,1,9,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,ELEPHANT,8,sequential,[],,ELEPHANT,True,12.950000000000001,,,,,1.0,21.504000000000005,22350.0,22.35,0.9621476510067115,,,0.03785234899328843,-1,1.6187500000000001,0
50,50,False,1,10,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,HANDLE,6,sequential,[],,HANDLE,True,11.05,,,,,1.0,18.24,19250.0,19.25,0.9475324675324674,,,0.05246753246753255,-1,1.8416666666666668,0
